timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1594612900934,5,http://192.168.99.100:5000/Home-14,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,200,484,8,8,http://192.168.99.100:5000/util/NotificationFx/css/ns-default.css,0,0,0
1594612900934,9,http://192.168.99.100:5000/Home-15,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,200,491,8,8,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-attached.css,0,0,1
1594612900939,4,http://192.168.99.100:5000/Home-16,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,200,486,8,8,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-bar.css,0,0,0
1594612900939,4,http://192.168.99.100:5000/Home-17,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,200,488,8,8,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-growl.css,0,0,0
1594612900939,4,http://192.168.99.100:5000/Home-18,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,200,488,8,8,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-other.css,0,0,0
1594612900943,2,http://192.168.99.100:5000/Home-19,304,Not Modified,Login_Logout_ThreadGroup 1-5,text,true,,214,478,8,8,http://192.168.99.100:5000/js/react/dist/homePage.bundle.js,0,0,0
1594612901268,97,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,202,617,8,8,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,96,0,0
1594612901310,102,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,200,OK,Login_Logout_ThreadGroup 1-5,text,true,,202,617,8,8,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,101,0,2
1594612888603,563,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Login_Logout_ThreadGroup 1-5,,true,,14209,9990,8,8,null,134,12247,5
1594612901366,127,http://192.168.99.100:60190/profile/profile/getLanguage,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,251,609,7,7,http://192.168.99.100:60190/profile/profile/getLanguage,126,0,0
1594612901495,88,http://192.168.99.100:60190/profile/profile/getSkill,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,160,606,7,7,http://192.168.99.100:60190/profile/profile/getSkill,88,0,0
1594612901585,103,http://192.168.99.100:60190/profile/profile/getEducation,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,609,610,7,7,http://192.168.99.100:60190/profile/profile/getEducation,99,0,0
1594612901690,192,http://192.168.99.100:60190/profile/profile/getCertification,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,286,614,7,7,http://192.168.99.100:60190/profile/profile/getCertification,192,0,0
1594612901884,1080,http://192.168.99.100:60190/profile/profile/getProfileDetails/?id=,200,OK,Login_Logout_ThreadGroup 1-4,text,true,,1617,592,7,7,http://192.168.99.100:60190/profile/profile/getProfileDetails/?id=,1079,0,0
1594612877082,7017,Login,200,"Number of samples in transaction : 12, number of failing samples : 0",Login_Logout_ThreadGroup 1-4,,true,,4653920,15791,7,7,null,6571,18865,15
1594612903311,523,http://192.168.99.100:5000/Home,200,OK,Login_Logout_ThreadGroup 1-3,text,true,,14007,9373,7,7,http://192.168.99.100:5000/Home,45,0,4
1594612903311,45,http://192.168.99.100:5000/Home-0,200,OK,Login_Logout_ThreadGroup 1-3,text,true,,2021,366,7,7,http://192.168.99.100:5000/Home,45,0,4
1594612903364,470,http://192.168.99.100:5000/Home-1,200,OK,Login_Logout_ThreadGroup 1-3,text,true,,4602,442,7,7,"https://fonts.googleapis.com/css?family=Montserrat:400,700",469,0,274
1594612903364,456,http://192.168.99.100:5000/Home-2,200,OK,Login_Logout_ThreadGroup 1-3,text,true,,3872,456,7,7,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",455,0,247
1594612903364,8,http://192.168.99.100:5000/Home-3,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,462,7,7,http://192.168.99.100:5000/css/semantic.css,0,0,0
1594612903365,11,http://192.168.99.100:5000/Home-4,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,463,7,7,http://192.168.99.100:5000/css/MarsTheme.css,0,0,2
1594612903365,12,http://192.168.99.100:5000/Home-5,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,463,7,7,http://192.168.99.100:5000/css/scheduler.css,0,0,4
1594612903365,11,http://192.168.99.100:5000/Home-6,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,464,7,7,http://192.168.99.100:5000/js/jquery-3.2.1.js,0,0,2
1594612903372,47,http://192.168.99.100:5000/Home-7,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,460,7,7,http://192.168.99.100:5000/js/semantic.js,0,0,2
1594612903377,42,http://192.168.99.100:5000/Home-8,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,462,7,7,http://192.168.99.100:5000/util/Mars-lib.js,0,0,2
1594612903377,43,http://192.168.99.100:5000/Home-9,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,488,7,7,http://192.168.99.100:5000/util/NotificationFx/js/modernizr.custom.js,0,0,2
1594612903377,48,http://192.168.99.100:5000/Home-10,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,479,7,7,http://192.168.99.100:5000/util/NotificationFx/js/classie.js,0,0,3
1594612903420,4,http://192.168.99.100:5000/Home-11,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,484,7,7,http://192.168.99.100:5000/util/NotificationFx/js/snap.svg-min.js,0,0,0
1594612903420,22,http://192.168.99.100:5000/Home-12,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,486,7,7,http://192.168.99.100:5000/util/NotificationFx/js/notificationFx.js,0,0,2
1594612903420,5,http://192.168.99.100:5000/Home-13,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,483,7,7,http://192.168.99.100:5000/util/NotificationFx/css/normalize.css,0,0,0
1594612903424,19,http://192.168.99.100:5000/Home-14,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,484,7,7,http://192.168.99.100:5000/util/NotificationFx/css/ns-default.css,0,0,0
1594612903425,2,http://192.168.99.100:5000/Home-15,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,491,7,7,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-attached.css,0,0,0
1594612903426,17,http://192.168.99.100:5000/Home-16,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,486,7,7,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-bar.css,0,0,1
1594612903428,14,http://192.168.99.100:5000/Home-17,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,488,7,7,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-growl.css,0,0,0
1594612903442,3,http://192.168.99.100:5000/Home-18,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,200,488,7,7,http://192.168.99.100:5000/util/NotificationFx/css/ns-style-other.css,0,0,0
1594612903442,3,http://192.168.99.100:5000/Home-19,304,Not Modified,Login_Logout_ThreadGroup 1-3,text,true,,214,478,7,7,http://192.168.99.100:5000/js/react/dist/homePage.bundle.js,0,0,0
1594612903838,118,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,200,OK,Login_Logout_ThreadGroup 1-3,text,true,,202,617,7,7,http://192.168.99.100:60190/profile/profile/isUserAuthenticated,117,0,4
1594612896001,641,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Login_Logout_ThreadGroup 1-3,,true,,14209,9990,7,7,null,162,7314,8
1594612904835,509,http://192.168.99.100:5000/Account/Profile,200,OK,Login_Logout_ThreadGroup 1-7,text,true,,4649485,9308,6,6,http://192.168.99.100:5000/Account/Profile,31,0,4
1594612904835,31,http://192.168.99.100:5000/Account/Profile-0,200,OK,Login_Logout_ThreadGroup 1-7,text,true,,2047,377,6,6,http://192.168.99.100:5000/Account/Profile,31,0,4
1594612904870,474,http://192.168.99.100:5000/Account/Profile-1,200,OK,Login_Logout_ThreadGroup 1-7,text,true,,4602,442,6,6,"https://fonts.googleapis.com/css?family=Montserrat:400,700",472,0,286
1594612904870,472,http://192.168.99.100:5000/Account/Profile-2,200,OK,Login_Logout_ThreadGroup 1-7,text,true,,3872,456,6,6,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",470,0,285
1594612904870,7,http://192.168.99.100:5000/Account/Profile-3,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,200,462,6,6,http://192.168.99.100:5000/css/semantic.css,0,0,3
1594612904870,8,http://192.168.99.100:5000/Account/Profile-4,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,200,463,6,6,http://192.168.99.100:5000/css/MarsTheme.css,0,0,0
1594612904870,8,http://192.168.99.100:5000/Account/Profile-5,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,200,463,6,6,http://192.168.99.100:5000/css/scheduler.css,0,0,3
1594612904870,7,http://192.168.99.100:5000/Account/Profile-6,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,464,6,6,http://192.168.99.100:5000/js/jquery-3.2.1.js,0,0,3
1594612904877,11,http://192.168.99.100:5000/Account/Profile-7,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,460,6,6,http://192.168.99.100:5000/js/semantic.js,0,0,2
1594612904877,11,http://192.168.99.100:5000/Account/Profile-8,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,462,6,6,http://192.168.99.100:5000/util/Mars-lib.js,0,0,2
1594612904878,10,http://192.168.99.100:5000/Account/Profile-9,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,488,6,6,http://192.168.99.100:5000/util/NotificationFx/js/modernizr.custom.js,0,0,2
1594612904879,9,http://192.168.99.100:5000/Account/Profile-10,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,479,6,6,http://192.168.99.100:5000/util/NotificationFx/js/classie.js,0,0,1
1594612904889,4,http://192.168.99.100:5000/Account/Profile-11,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,484,6,6,http://192.168.99.100:5000/util/NotificationFx/js/snap.svg-min.js,0,0,0
1594612904889,4,http://192.168.99.100:5000/Account/Profile-12,304,Not Modified,Login_Logout_ThreadGroup 1-7,text,true,,214,486,6,6,http://192.168.99.100:5000/util/NotificationFx/js/notificationFx.js,0,0,0
